arquivo_origem,link_atual,tipo_de_destino,destino_sugerido,confianca_sugestao,motivo,acao_recomendada
blog/fluxo-caixa-imobiliaria-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/fluxo-caixa-imobiliaria-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/fluxo-caixa-imobiliaria-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/fluxo-captacao-imoveis-sem-invasivo-litoral-2026.html,../checklist-captacao-temporada.md,interno_relativo,,BAIXA,destino não encontrado,revisar_manual
blog/fluxo-captacao-imoveis-sem-invasivo-litoral-2026.html,followup-proprietarios-temporada-luxo-litoral-2026.html,interno_relativo,blog/followup-proprietarios-temporada-luxo-litoral-2026.html,ALTA,destino existe,manter
blog/fluxo-captacao-imoveis-sem-invasivo-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/fluxo-captacao-imoveis-sem-invasivo-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/fluxo-captacao-imoveis-sem-invasivo-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/fluxo-captacao-imoveis-sem-invasivo-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/fluxo-captacao-imoveis-sem-invasivo-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/follow-up-automatico-para-cananeia-cananeia.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-cananeia-cananeia.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-cananeia-cananeia.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-cananeia-cananeia.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-cananeia-cananeia.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/follow-up-automatico-para-caraguatatuba-caraguatatuba.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-caraguatatuba-caraguatatuba.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-caraguatatuba-caraguatatuba.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-caraguatatuba-caraguatatuba.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-caraguatatuba-caraguatatuba.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/follow-up-automatico-para-ilhabela-ilhabela.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-ilhabela-ilhabela.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-ilhabela-ilhabela.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-ilhabela-ilhabela.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-ilhabela-ilhabela.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/follow-up-automatico-para-sao-sebastiao-sao-sebastiao.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-sao-sebastiao-sao-sebastiao.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-sao-sebastiao-sao-sebastiao.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-sao-sebastiao-sao-sebastiao.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-sao-sebastiao-sao-sebastiao.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/follow-up-automatico-para-ubatuba-ubatuba.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-ubatuba-ubatuba.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-ubatuba-ubatuba.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-ubatuba-ubatuba.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/follow-up-automatico-para-ubatuba-ubatuba.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/follow-up-corretores-litoral-sequencias-prontas-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/follow-up-corretores-litoral-sequencias-prontas-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/follow-up-corretores-litoral-sequencias-prontas-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/follow-up-corretores-litoral-sequencias-prontas-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/follow-up-corretores-litoral-sequencias-prontas-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/follow-up-leads-imobiliaria-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/follow-up-leads-imobiliaria-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/follow-up-leads-imobiliaria-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/follow-up-leads-imobiliaria-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/follow-up-leads-imobiliaria-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/followup-automatico-corretores-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/followup-automatico-corretores-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/followup-automatico-corretores-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/followup-automatico-corretores-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/followup-automatico-corretores-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/followup-automatico-imobiliarias-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/followup-automatico-imobiliarias-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/followup-automatico-imobiliarias-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/followup-automatico-imobiliarias-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/followup-automatico-imobiliarias-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/followup-leads-primeiro-contato-fechamento-2026.html,../crm-para-corretores-primeiro-contato-fechamento.html,interno_relativo,blog/crm-para-corretores-primeiro-contato-fechamento.html,ALTA,slug existe em blog/crm-para-corretores-primeiro-contato-fechamento.html,corrigir_caminho
blog/followup-leads-primeiro-contato-fechamento-2026.html,../roteiro-whatsapp-corretores-litoral-paulista-primeiro-contato-fechamento-2026.html,interno_relativo,blog/roteiro-whatsapp-corretores-litoral-paulista-primeiro-contato-fechamento-2026.html,ALTA,slug existe em blog/roteiro-whatsapp-corretores-litoral-paulista-primeiro-contato-fechamento-2026.html,corrigir_caminho
blog/followup-pos-visita-fechamento-litoral-2026-08-08.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/followup-pos-visita-fechamento-litoral-2026-08-08.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/followup-pos-visita-fechamento-litoral-2026-08-08.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/followup-pos-visita-fechamento-litoral-2026-08-08.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/followup-pos-visita-fechamento-litoral-2026-08-08.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/followup-pos-visita-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/followup-pos-visita-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/followup-pos-visita-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/followup-pos-visita-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/followup-pos-visita-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/followup-pos-visita-sem-insistencia-litoral-2026.html,/,interno_absoluto,,BAIXA,destino não encontrado,revisar_manual
blog/followup-pos-visita-sem-insistencia-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/followup-pos-visita-sem-insistencia-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/followup-pos-visita-sem-insistencia-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/followup-pos-visita-sem-insistencia-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/followup-pos-visita-sem-insistencia-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/followup-proprietarios-temporada-luxo-litoral-2026.html,gestao-temporada-imoveis-luxo-litoral-2026.html,interno_relativo,blog/gestao-temporada-imoveis-luxo-litoral-2026.html,ALTA,destino existe,manter
blog/followup-proprietarios-temporada-luxo-litoral-2026.html,prospeccao-proprietarios-imoveis-luxo-litoral-2026.html,interno_relativo,blog/prospeccao-proprietarios-imoveis-luxo-litoral-2026.html,ALTA,destino existe,manter
blog/followup-proprietarios-temporada-luxo-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/followup-proprietarios-temporada-luxo-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/followup-proprietarios-temporada-luxo-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/followup-proprietarios-temporada-luxo-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/followup-proprietarios-temporada-luxo-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/followup-whatsapp-corretores-litoral-2026.html,automacao-follow-up-corretores-litoral-2026.html,interno_relativo,blog/automacao-follow-up-corretores-litoral-2026.html,ALTA,destino existe,manter
blog/followup-whatsapp-corretores-litoral-2026.html,../checklist-followup-corretores-litoral.md,interno_relativo,,BAIXA,destino não encontrado,revisar_manual
blog/followup-whatsapp-corretores-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/followup-whatsapp-corretores-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/followup-whatsapp-corretores-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/followup-whatsapp-corretores-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/followup-whatsapp-corretores-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/formulario-captura-leads-imobiliarias-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/formulario-captura-leads-imobiliarias-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/formulario-captura-leads-imobiliarias-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/formulario-captura-leads-imobiliarias-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/formulario-captura-leads-imobiliarias-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/foto-profissional-imoveis-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/foto-profissional-imoveis-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/foto-profissional-imoveis-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/foto-profissional-imoveis-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/foto-profissional-imoveis-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/fotografar-imovel-venda-conversao.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/fotografar-imovel-venda-conversao.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/fotografar-imovel-venda-conversao.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/fotografar-imovel-venda-conversao.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/fotografar-imovel-venda-conversao.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/fotografia-aerea-drone-imoveis-litoral.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/fotografia-aerea-drone-imoveis-litoral.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/fotografia-aerea-drone-imoveis-litoral.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/fotografia-aerea-drone-imoveis-litoral.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/fotografia-aerea-drone-imoveis-litoral.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/fotografia-anuncios-imoveis-gratis-2026.html,laudo-fotografico-gratis-imoveis-2026.html,interno_relativo,blog/laudo-fotografico-gratis-imoveis-2026.html,ALTA,destino existe,manter
blog/fotografia-anuncios-imoveis-gratis-2026.html,checklist-avaliacao-imovel-download-2026.html,interno_relativo,blog/checklist-avaliacao-imovel-download-2026.html,ALTA,destino existe,manter
blog/fotografia-anuncios-imoveis-gratis-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/fotografia-anuncios-imoveis-gratis-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/fotografia-anuncios-imoveis-gratis-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/fotografia-anuncios-imoveis-gratis-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/fotografia-anuncios-imoveis-gratis-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/fotografia-imoveis-praia-dicas-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/fotografia-imoveis-praia-dicas-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/fotografia-imoveis-praia-dicas-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/fotografia-imoveis-praia-dicas-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/fotografia-imoveis-praia-dicas-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/fotografia-imoveis-venda-temporada-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/fotografia-imoveis-venda-temporada-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/fotografia-imoveis-venda-temporada-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/fotografia-imoveis-venda-temporada-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/fotografia-imoveis-venda-temporada-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/fotos-imovel-venda-rapida-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/fotos-imovel-venda-rapida-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/fotos-imovel-venda-rapida-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/fotos-imovel-venda-rapida-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/fotos-imovel-venda-rapida-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/framework-captacao-ia-imobiliaria-litoral-paulista.html,/,interno_absoluto,,BAIXA,destino não encontrado,revisar_manual
blog/framework-captacao-ia-imobiliaria-litoral-paulista.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/framework-captacao-ia-imobiliaria-litoral-paulista.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/framework-captacao-ia-imobiliaria-litoral-paulista.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/framework-captacao-ia-imobiliaria-litoral-paulista.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/framework-captacao-ia-imobiliaria-litoral-paulista.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/framework-captacao-imoveis-litoral.html,/,interno_absoluto,,BAIXA,destino não encontrado,revisar_manual
blog/framework-captacao-imoveis-litoral.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/framework-captacao-imoveis-litoral.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/framework-captacao-imoveis-litoral.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/framework-captacao-imoveis-litoral.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/framework-captacao-imoveis-litoral.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/framework-onboarding-imobiliaria-digital-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/framework-onboarding-imobiliaria-digital-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/framework-onboarding-imobiliaria-digital-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/framework-onboarding-imobiliaria-digital-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/framework-onboarding-imobiliaria-digital-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/funil-anuncios-lancamentos-litoral-paulista-2026.html,../marketing-lancamentos-imobiliarios-litoral-paulista-2026.html,interno_relativo,blog/marketing-lancamentos-imobiliarios-litoral-paulista-2026.html,ALTA,slug existe em blog/marketing-lancamentos-imobiliarios-litoral-paulista-2026.html,corrigir_caminho
blog/funil-anuncios-lancamentos-litoral-paulista-2026.html,../meta-ads-imobiliarias-litoral-facebook-instagram-2026.html,interno_relativo,blog/meta-ads-imobiliarias-litoral-facebook-instagram-2026.html,ALTA,slug existe em blog/meta-ads-imobiliarias-litoral-facebook-instagram-2026.html,corrigir_caminho
blog/funil-captacao-imobiliarias-litoral-2026.html,ctas-convertem-imoveis-litoral-2026.html,interno_relativo,blog/ctas-convertem-imoveis-litoral-2026.html,ALTA,destino existe,manter
blog/funil-captacao-imobiliarias-litoral-2026.html,captar-leads-site-gratuito-imobiliarias-litoral-2026.html,interno_relativo,blog/captar-leads-site-gratuito-imobiliarias-litoral-2026.html,ALTA,destino existe,manter
blog/funil-captacao-imobiliarias-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/funil-captacao-imobiliarias-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/funil-captacao-imobiliarias-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/funil-captacao-imobiliarias-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/funil-captacao-imobiliarias-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/funil-de-vendas-em-imobiliarias-pequenas-litoral-paulista-em-santos-2026-07-12.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/funil-de-vendas-em-imobiliarias-pequenas-litoral-paulista-em-santos-2026-07-12.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/funil-de-vendas-em-imobiliarias-pequenas-litoral-paulista-em-santos-2026-07-12.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/funil-de-vendas-em-imobiliarias-pequenas-litoral-paulista-em-santos-2026-07-12.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/funil-de-vendas-em-imobiliarias-pequenas-litoral-paulista-em-santos-2026-07-12.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/funil-vendas-imobiliaria-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/funil-vendas-imobiliaria-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/funil-vendas-imobiliaria-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/funil-vendas-imobiliaria-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/funil-vendas-imobiliaria-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/funil-vendas-imobiliario-litoral-digital-2026.html,../email-marketing-imobiliarias-litoral-relacionamento-2026.html,interno_relativo,blog/email-marketing-imobiliarias-litoral-relacionamento-2026.html,ALTA,slug existe em blog/email-marketing-imobiliarias-litoral-relacionamento-2026.html,corrigir_caminho
blog/funil-vendas-imobiliario-litoral-digital-2026.html,../google-ads-imobiliarias-litoral-paulista-campanhas-2026.html,interno_relativo,blog/google-ads-imobiliarias-litoral-paulista-campanhas-2026.html,ALTA,slug existe em blog/google-ads-imobiliarias-litoral-paulista-campanhas-2026.html,corrigir_caminho
blog/funil-vendas-imoveis-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/funil-vendas-imoveis-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/funil-vendas-imoveis-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/funil-vendas-imoveis-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/funil-vendas-imoveis-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/funil-vendas-instagram-imobiliarias-litoral-2026.html,instagram-vender-imoveis-litoral-paulista-2026.html,interno_relativo,blog/instagram-vender-imoveis-litoral-paulista-2026.html,ALTA,destino existe,manter
blog/funil-vendas-instagram-imobiliarias-litoral-2026.html,captacao-leads-digitais-litoral-2026.html,interno_relativo,blog/captacao-leads-digitais-litoral-2026.html,ALTA,destino existe,manter
blog/funil-vendas-instagram-imobiliarias-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/funil-vendas-instagram-imobiliarias-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/funil-vendas-instagram-imobiliarias-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/funil-vendas-instagram-imobiliarias-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/funil-vendas-instagram-imobiliarias-litoral-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/funil-vendas-pequenas-imobiliarias-litoral-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/funil-vendas-pequenas-imobiliarias-litoral-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/funil-vendas-pequenas-imobiliarias-litoral-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/funil-vendas-pequenas-imobiliarias-litoral-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
